Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
6,172019,9,7,349,11595,349,0,38.77777777777778,116.33333333333331,5792,0,1656.4285714285716,2120.732252245504,69434.19040919899,93.01298112417814,11467.933333333332,35004.88736176027,137082,1,172019,21502.375,51315.31831428535,147991,1,161003,26833.83333333333,54312.70573785352,137082,46,1,1,0,0,4,0,248,232,52.319801882350205,40.693179241827934,0,5792,746.5000000000002,1578.9643441192711,2493128.4,2,2,4,2,11,0,0,0,0.7777777777777778,746.5,38.77777777777778,1656.428571428571,0,0,0,11595,4,24006211,0,21,0,724,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,172019,DoS Hulk
6,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.031746031746,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15873.015873015873,15873.015873015873,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,63,Portscan
6,65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.230769230773,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15384.615384615388,15384.615384615388,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,65,Portscan
6,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,41666.66666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,48,Infiltration - Portscan
6,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,40816.32653061225,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49,Infiltration - Portscan
6,5802831,10,6,20,11595,20,0,2.0,6.324555320336759,7215,0,1932.5,3125.165195633665,2001.609214536836,2.7572748542909484,386855.4,1121385.2007841398,4146587,2,5802831,644759.0,1422028.1818027552,4146587,2,1643348,328669.60000000003,727245.3005137262,1629568,3,1,1,0,0,1,0,212,132,1.723296783931843,1.0339780703591055,0,7215,725.9375,2046.285430359118,4187284.062500001,2,2,1,2,15,0,0,0,0.6,725.9375,2.0,1932.5,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,5802831,DDoS
6,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,20408.163265306124,20408.163265306124,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49,Portscan
6,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303030303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15151.51515151515,15151.51515151515,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,66,Portscan
6,16798,8,9,360,11595,360,0,45.0,127.27922061357856,5792,0,1288.3333333333333,1975.513857202728,711691.8680795332,1012.025241100131,1049.875,3212.419770723206,13048,2,16798,2399.714285714286,4940.895354564991,13560,2,16246,2030.75,4655.521874996554,13486,2,1,1,0,0,3,0,228,296,476.24717228241457,535.7780688177164,0,5792,703.2352941176471,1538.7065805982863,2367617.941176471,3,2,3,2,13,0,0,0,1.125,703.2352941176471,45.0,1288.3333333333333,0,0,0,11595,4,40121107,0,21,0,682,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,16798,DoS Hulk
6,157987,7,6,334,11595,334,0,47.71428571428572,126.24013398508188,4344,0,1932.5,1754.8314733899665,75506.21253647453,82.28525131814644,13165.583333333332,37817.32096049095,132329,1,157987,26331.166666666668,58779.77565257176,145991,1,144609,28921.8,58037.16935895479,132329,13,1,1,0,0,2,0,220,200,44.30744301746346,37.97780830068297,0,4344,917.6153846153844,1499.161628959196,2247485.589743589,1,2,2,2,11,0,0,0,0.8571428571428571,917.6153846153846,47.71428571428572,1932.5,0,0,0,11595,4,45470588,0,25,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,157987,DoS Hulk
6,6109433,9,5,20,11595,20,0,2.2222222222222223,6.666666666666667,11595,0,2319.0,5185.441639822012,1901.1584217389727,2.2915383473392703,469956.3846153846,1510688.2650464622,5467897,1,6109433,763679.125,1913261.2306049168,5467897,1,613101,153275.25,297247.0973734086,599054,4,1,1,0,0,1,0,192,112,1.4731317947181022,0.8184065526211679,0,11595,829.6428571428572,3098.4875120996307,9600624.86263736,2,2,1,2,13,0,0,0,0.5555555555555556,829.6428571428571,2.2222222222222223,2319.0,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,641536.0,0.0,641536,641536,5467897.0,0.0,5467897,5467897,0,0,6109433,DDoS
6,1979692,7,5,20,11595,20,0,2.857142857142857,7.559289460184544,7215,0,2319.0,3329.85810508496,5867.074272159508,6.06154896822334,179972.0,415034.4254485404,1238920,3,1979692,329948.6666666667,534438.8439358302,1238920,3,738436,184609.0,368590.8200222391,737495,4,1,1,0,0,1,0,152,112,3.535903564796948,2.525645403426392,0,7215,967.9166666666669,2335.471004017404,5454424.8106060615,1,2,1,2,11,0,0,0,0.7142857142857143,967.9166666666666,2.857142857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1979692,DDoS
6,24005,8,6,341,11595,341,0,42.625,120.56170619230636,5792,0,1932.5,2181.008184303764,497229.7438033744,583.2118308685691,1846.5384615384617,3162.250770558438,9379,1,23993,3427.571428571429,5943.7543650777625,16001,1,13643,2728.6,3638.735054933239,7214,14,1,1,0,0,1,0,264,200,333.26390335346804,249.94792751510104,0,5792,852.5714285714284,1667.1327165242408,2779331.4945054944,1,2,1,2,13,0,0,0,0.75,852.5714285714286,42.625,1932.5,0,0,0,11595,4,45292968,0,24,0,828,0,235,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,99833165,DoS Hulk
6,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947368421,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,13157.894736842103,13157.894736842103,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,76,Portscan
6,37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.05405405405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,27027.027027027027,27027.027027027027,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,37,Portscan
6,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,666666.6666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,Infiltration - Portscan
6,7122795,7,4,20,11595,20,0,2.857142857142857,7.559289460184544,8760,0,2898.75,4129.722296958961,1630.680091172075,1.5443375809636526,712279.5,1834370.9722456937,5807859,3,7122795,1187132.5,2320983.054017306,5807859,3,1296402,432134.0,730087.1036143564,1275086,602,1,1,0,0,1,0,152,92,0.9827602787950516,0.5615773021686009,0,8760,1055.909090909091,2692.7837066703096,7251084.090909091,1,2,1,2,10,0,0,0,0.5714285714285714,1055.909090909091,2.857142857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,1314936.0,0.0,1314936,1314936,5807859.0,0.0,5807859,5807859,0,0,7122795,DDoS
6,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,666666.6666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,Infiltration - Portscan
6,20840829,8,6,432,734,430,0,54.0,151.92761434314698,734,0,122.33333333333334,299.65424520047543,55.94787040381167,0.6717583067353031,1603140.6923076925,3716304.2020347626,9999598,4,20840829,2977261.285714285,4818369.780993419,10106114,195,20734319,4146863.8,5442310.650920683,10106643,4541,1,1,0,0,0,0,172,156,0.3838618895630303,0.2878964171722727,0,734,83.28571428571429,219.5356738389278,48195.91208791209,2,2,0,2,13,0,0,0,0.75,83.28571428571429,54.0,122.33333333333331,0,0,0,0,0,0,0,30,0,52,8192,237,3,20,188189.5,115503.77138647898,269863,106516,9974711.5,35194.82581999803,9999598,9949825,0,0,20840829,BENIGN
6,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,41666.66666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,48,Infiltration - Portscan
6,56004,8,7,355,11595,355,0,44.37499999999999,125.51145366061218,4344,0,1656.428571428571,1549.451930753028,213377.6158845797,267.83801157060213,4000.285714285714,9234.268447378046,33209,1,56004,8000.5714285714275,16377.35267431973,43993,1,44482,7413.666666666666,13370.253829552625,33209,3,1,1,0,0,1,0,264,232,142.8469395043211,124.99107206628098,0,4344,796.6666666666666,1315.2119691553617,1729782.5238095238,1,2,1,2,14,0,0,0,0.875,796.6666666666666,44.375,1656.428571428571,0,0,0,11595,5,40541958,0,23,0,773,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,56004,DoS Hulk
6,73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.260273972603,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,13698.6301369863,13698.6301369863,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,73,Portscan
6,205971,8,7,369,11595,369,0,46.125,130.46120112891802,4344,0,1656.4285714285716,1760.597233624891,58085.84703671876,72.82578615436154,14712.214285714288,39406.29336340653,148162,2,205971,29424.42857142857,62374.266413474135,168984,2,198008,33001.333333333336,57759.10035541297,148162,46,1,1,0,0,3,0,228,232,38.84041928232615,33.985366872035385,0,4344,797.5999999999999,1424.2336184769688,2028441.4,2,2,3,2,11,0,0,0,0.875,797.6,46.125,1656.428571428571,0,0,0,11595,4,40260416,0,24,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,205971,DoS Hulk
6,3903701,6,5,92,141,46,0,15.333333333333332,23.754297856738823,64,0,28.2,28.270125574535392,59.68694836003065,2.817838763778271,390370.1,1217805.710719302,3856194,1,3880132,776026.4,1721924.24426085,3856244,3,3880096,970024.0,1924178.1745955856,3856242,1,2,3,0,0,0,0,192,160,1.5370029620608752,1.280835801717396,0,64,21.18181818181818,25.435479872879068,646.9636363636362,2,0,0,5,11,0,0,0,0.8333333333333334,21.181818181818183,15.333333333333334,28.2,0,0,0,0,0,0,0,8,0,12,416,290,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,180537799,BENIGN
17,47575,1,1,46,148,46,46,46.0,0.0,148,148,148.0,0.0,4077.771939043616,42.03888596952181,47575.0,0.0,47575,47575,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.019442984760904,21.019442984760904,46,148,97.0,72.12489168102785,5202.0,0,0,0,0,0,0,0,0,1.0,97.0,46.0,148.0,0,0,0,0,0,0,0,23,0,74,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,5898576,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0171946585074092,1179715.2,2597004.845853238,5825264,72,5898576,1966192.0,3342054.3874377627,5825264,36604,5861986,5861986.0,0.0,5861986,5861986,0,0,0,0,0,0,92,52,0.6781297723382728,0.3390648861691364,0,0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,335,0,20,36604.0,0.0,36604,36604,5825264.0,0.0,5825264,5825264,0,0,5898576,BENIGN
6,9645927,11,17,124,188,27,0,11.272727272727272,9.778454981140008,34,0,11.058823529411764,14.2323161688255,32.34525826289168,2.902779587695408,357256.5555555556,1018642.3281699076,3559887,3,9645893,964589.3,1560876.903198402,3601774,210,9645804,602862.7500000001,1280874.0374358702,3559887,3,7,7,0,0,0,2,360,528,1.140377695166053,1.7624018925293543,0,34,11.14285714285714,12.468372686935432,155.46031746031747,2,2,2,14,25,0,0,0,1.5454545454545454,11.142857142857142,11.272727272727272,11.058823529411764,0,0,0,0,0,0,0,4,0,6,29200,0,7,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,9645927,FTP-Patator
6,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,23255.81395348837,23255.81395348837,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,43,Portscan
6,8589142,8,7,20,11595,20,0,2.5,7.071067811865476,4380,0,1656.4285714285716,2119.4156315002533,1352.288738502635,1.746390966641371,613510.142857143,2133244.7244411814,8007770,1,8589142,1227020.2857142857,2997521.5588431675,8007770,1,564972,94162.0,224211.4714674519,551727,3,1,1,0,0,1,0,172,152,0.9314085155420644,0.8149824510993064,0,4380,774.3333333333334,1629.2930836350324,2654595.9523809524,2,2,1,2,14,0,0,0,0.875,774.3333333333334,2.5,1656.428571428571,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,581372.0,0.0,581372,581372,8007770.0,0.0,8007770,8007770,0,0,8589142,DDoS
6,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04761904762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,23809.52380952381,23809.52380952381,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42,Portscan
6,8333645,8,5,20,11595,20,0,2.5,7.071067811865476,4380,0,2319.0,2208.9148919775066,1393.7478738295188,1.5599416581819838,694470.4166666666,2315607.130341668,8042923,39,8333533,1190504.7142857143,3023502.131101764,8042923,231,288536,72134.0,141947.58534050515,285044,64,1,1,0,0,1,0,172,112,0.9599640973427592,0.5999775608392246,0,4380,893.4615384615386,1732.7451541501334,3002405.769230769,1,2,1,2,12,0,0,0,0.625,893.4615384615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,0,229,1,0,290722.0,0.0,290722,290722,8042923.0,0.0,8042923,8042923,0,0,88455937,DDoS
6,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,18518.51851851852,18518.51851851852,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,54,Portscan
6,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,23255.81395348837,23255.81395348837,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,43,Portscan
6,9014572,11,17,121,188,26,0,11.0,9.433981132056603,34,0,11.058823529411764,14.2323161688255,34.27783371190557,3.106082019201799,333873.037037037,947753.2576252064,3143734,3,9014474,901447.4,1453287.9304213906,3189338,3,9014453,563403.3125,1191224.891707899,3143734,3,7,7,0,0,0,2,360,528,1.220246507543564,1.885835511658236,0,34,11.035714285714285,12.369263407684276,152.9986772486772,2,2,2,14,25,0,0,0,1.5454545454545454,11.035714285714286,11.0,11.058823529411764,0,0,0,0,0,0,0,4,0,6,29200,0,7,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,9014572,FTP-Patator
6,1424871,44,46,2728,6634,456,0,62.000000000000014,107.56501549360524,976,0,144.2173913043478,307.9139788276718,6570.419357261114,63.163612705992335,16009.786516853934,103321.4787675596,955123,0,1424871,33136.534883720924,156659.47133304755,996571,3,1424661,31659.133333333328,144436.2838169324,955322,0,24,24,0,0,0,0,1424,1488,30.87998843404069,32.28362427195164,0,976,104.0222222222222,235.02411914370816,55236.336579275936,4,4,0,48,88,0,0,0,1.0454545454545454,104.02222222222224,62.0,144.2173913043478,693,4,115344,1542,5,108253,0,30,0,73,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1424871,BENIGN
17,23770,2,2,110,222,55,55,55.0,0.0,111,111,111.0,0.0,13967.18552797644,168.27934371055954,7923.333333333334,13719.285780729742,23765,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,84.13967185527977,84.13967185527977,55,111,83.0,32.331615074619044,1045.3333333333333,0,0,0,0,0,0,0,0,1.0,83.0,55.0,111.0,0,0,0,0,0,0,0,27,0,55,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,5619747,10,7,367,3710,210,0,36.7,72.62391708888562,1448,0,529.9999999999999,658.6359641967126,725.47749925397,3.0250472129795165,351234.1875,1368402.1226318537,5482516,0,5619747,624416.3333333334,1821903.62707986,5482516,3,5597491,932915.1666666666,2260106.231963393,5546279,49,3,2,0,0,0,0,328,232,1.7794395370467744,1.245607675932742,0,1448,239.82352941176475,477.77377430303216,228267.7794117647,2,2,0,5,16,0,0,0,0.7,239.8235294117647,36.7,530.0,0,0,0,0,0,0,0,21,0,218,29200,118,3,32,115086.0,0.0,115086,115086,5482516.0,0.0,5482516,5482516,0,0,5619747,BENIGN
6,102642681,14,3,2541,0,231,0,181.5,98.36333744767994,0,0,0.0,0.0,24.75578361013388,0.1656231095522534,6415167.562500001,13222688.52604541,51327485,3,102642560,7895581.538461538,14348766.016122991,51327485,3,102642593,51321296.5,28045032.27464915,71152129,31490464,11,0,0,0,0,1,456,100,0.1363955019842087,0.0292276075680447,0,231,149.47058823529412,113.78879428960636,12947.889705882351,0,3,1,11,15,0,0,0,0.2142857142857142,149.47058823529412,181.5,0.0,1155,5,722,0,0,0,0,149,0,0,29200,0,11,32,3205945.0,4533241.775197083,6411431,459,19246134.0,18809915.275299847,51327485,5839174,0,0,102642681,DoS Slowloris
6,164011,7,7,306,11595,306,0,43.71428571428572,115.65712874082352,5792,0,1656.428571428571,2118.22723498864,72562.20619348703,85.36012828407851,12616.230769230768,38882.45651780472,141364,3,164011,27335.166666666664,60761.81987536801,150994,3,153862,25643.666666666668,56892.12532386769,141364,14,1,1,0,0,2,0,220,232,42.68006414203926,42.68006414203926,0,5792,850.0714285714284,1666.515132488507,2777272.686813188,1,2,2,2,12,0,0,0,1.0,850.0714285714286,43.71428571428572,1656.428571428571,0,0,0,11595,5,26114864,0,21,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,164011,DoS Hulk
6,6305002,7,4,20,11595,20,0,2.857142857142857,7.559289460184544,11595,0,2898.75,5797.5,1842.1881547380951,1.7446465520550192,630500.2,1508039.9155233705,4671976,3,6305002,1050833.6666666667,1890152.5838626537,4671976,3,1617840,539280.0,933524.3394422022,1617221,5,1,1,0,0,1,0,152,92,1.1102296240350122,0.6344169280200069,0,11595,1055.909090909091,3495.426167280478,12218004.09090909,1,2,1,2,10,0,0,0,0.5714285714285714,1055.909090909091,2.857142857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,6305002,DDoS
6,16217550,9,8,341,11595,341,0,37.888888888888886,113.66666666666669,5792,0,1449.375,2046.6734639060387,735.9927979257039,1.048247115008124,1013596.8749999998,4009200.4453692734,16047540,4,16217550,2027193.75,5665305.495261632,16047540,4,159884,22840.571428571428,51844.18518618117,139960,45,1,1,0,0,3,0,268,264,0.5549543550043009,0.493292760003823,0,5792,702.1176470588234,1538.3313558184132,2366463.3602941176,2,3,3,2,12,0,0,0,0.8888888888888888,702.1176470588235,37.888888888888886,1449.375,0,0,0,11595,5,26056179,0,20,0,682,29200,235,1,20,0.0,0.0,0,0,16047540.0,0.0,16047540,16047540,0,0,16217550,DoS Hulk
17,30253,1,1,79,207,79,79,79.0,0.0,207,207,207.0,0.0,9453.607906653886,66.10914620037683,30253.0,0.0,30253,30253,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,33.05457310018841,33.05457310018841,79,207,143.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,143.0,79.0,207.0,0,0,0,0,0,0,0,39,0,103,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,2683789,10,6,20,11595,20,0,2.0,6.324555320336759,7215,0,1932.5,3125.165195633665,4327.836502795116,5.961720537642862,178919.26666666666,545931.0701248264,2081421,1,2683789,298198.7777777777,696978.7614055715,2081421,1,579959,115991.8,251444.8702632448,565674,4,1,1,0,0,1,0,212,132,3.726075336026789,2.235645201616073,0,7215,725.9375,2046.285430359118,4187284.062500001,2,2,1,2,15,0,0,0,0.6,725.9375,2.0,1932.5,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2683789,DDoS
6,1642103,7,3,20,11595,20,0,2.857142857142857,7.559289460184544,11595,0,3865.0,6694.376371253711,7073.246927872368,6.089751982671001,182455.88888888888,532634.793295426,1602722,1,1642103,273683.8333333334,651181.3815936131,1602722,1,24758,12379.0,1767.7669529663688,13629,11129,1,1,0,0,1,0,152,72,4.262826387869701,1.8269255948013003,0,11595,1161.5,3665.963606838816,13439289.166666664,1,2,1,2,9,0,0,0,0.4285714285714285,1161.5,2.857142857142857,3865.0,0,0,0,0,0,0,0,2,0,1159,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1642103,DDoS
6,14008,9,5,378,11595,378,0,41.99999999999999,126.0,7240,0,2319.0,3003.1711572935696,854725.8709308966,999.4288977727014,1077.5384615384614,1837.753185068868,5243,1,14008,1751.0,2378.374354770201,6000,1,6747,1686.7500000000002,3020.9054244271424,6217,89,1,1,0,0,1,0,296,168,642.4900057110223,356.93889206167904,0,7240,855.2142857142859,2016.630021312076,4066796.642857143,1,2,1,2,13,0,0,0,0.5555555555555556,855.2142857142857,42.0,2319.0,0,0,0,0,0,0,0,27,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14008,DoS Hulk
6,20317,9,6,345,11595,345,0,38.333333333333336,115.0,7240,0,1932.5,2695.6391264410745,587685.18974258,738.2979770635428,1451.2142857142858,2597.366659894992,7343,0,20317,2539.625,3333.095212625732,7978,0,6461,1292.2,2619.8429723935747,5978,70,1,1,0,0,1,0,296,200,442.9787862381257,295.31919082541714,0,7240,796.0,1877.5834392720265,3525319.571428572,1,2,1,2,14,0,0,0,0.6666666666666666,796.0,38.333333333333336,1932.5,0,0,0,11595,4,32570224,0,23,0,773,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,20317,DoS Hulk
6,82,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.487804878045,27.333333333333336,22.72296928953902,48,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,2,48,40,24390.243902439022,24390.243902439022,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,82,Infiltration - Portscan
